District,Cuisine,Reviews,Restaurant_Name,Rating,Cost,Wait_Time,Restuaruant_Link
Central,American,"Lunch was a quiet affair, with only one other couple and a group of 4 besides us. Perhaps their all-you-can-eat nights (Tuesday chicken, Wednesday ribs, Thursday beef short ribs, Friday steak) has a better turn out. Two waitresses working the scene, service was efficient and polite, can't fault them except one dropped a plate. Oops.My hubby had the seafood gumbo which came in a tiny ramekin (think creme brulee), but apparently there was enough rice to make it filling enough for an appetiser. I had a much more visually appealing and stomach rewarding spinch salad with feta and pecans. Both well seasoned and made with fresh ingredients. Simple done well.My spare ribs was an awesome 8-bone rack that covered the length of the plate, with a sticky, not-too-sweet sauce that was just enough to cover it without smothering and overpowering it. Which also makes for easy, clean eating without sauce and grease dripping everywhere. Extra sauce won extra points, though it probably wasn't necessarily as the ribs were so delicious with the right balance of flavouring.Slaw was good, crunchy, not too mayo-ey.Very decent portion of ribs0Very decent portion of ribsPulled pork, awesome. Tender, juicy, no stringy bits, good sized portion (I don't like how set lunches automatically mean the sizes are halved in some other venues), lots of fresh condiments and melted cheese in there, fluffy bun wherethe bottom half was not drenched in oil/sauce/juice, and thin crispy chips to round it off.Pulled pork burger0Pulled pork burgerI think I need to go back for the all-you-can-eat-and-died-and-went-to-heaven spare ribs or beef short ribs night.",Restoration,4.5,150,0,www.openrice.com/en/hongkong/restaurant/central-restoration/113559?tc=rvw2&con=rvw
Central,American,"All great change in America begins at the...dinner table. Very likely a diner.0Have you ever wondered what a1958 Cadillac looks like? Have you ever wondered why there's no 'i' in some jukeboxes? And have you wondered why I'm asking these questions, isn't this a restaurant review? Well, it is! And you'll find the answers very soon at The Diner (not exactly though...)The Diner proudly self-proclaims itself as ""Hong Kong's only authentic American Diner"", and it indeed seems so, with all the gluttonous treats such as milkshakes and burgers, you can't be too far off. But as we found out, there's more than just old fashioned goodness.The Skirt - Aptly named0The Skirt - Aptly namedPulled pork and cheese fries - Delicious crispy golden fries!...0Pulled pork and cheese fries - Delicious crispy golden fries!...There's a little avant-garde in the way some of its food is presented, one such item isThe Skirt ($155). This visually memorable burger differs from the rest with a wide rimmed piece of burnt cheese protruding from the middle of the burger. We advise to tuck those tasty bits back into the burger for enhanced flavours, but of course no one's stopping you from trimming them off! We topped up the meal with Pulled pork and cheese fries ($78), a delicious mixture of pulled pork, cheese and shoestring fries. The sweetness of the pulled pork was a surprisingly good complement to the fries, makes you wonder if everything does taste better with fries. Maybe the next thing you know, they'll be serving beef patties and fries!The Big John - Modest on the outside, bold on the inside...0The Big John - Modest on the outside, bold on the inside...While the Big John ($145) is comparatively less stunning on looks it's nothing short in terms of taste! Pairing the meaty patty with big bold flavours including blue cheese and smoky bourbon bacon jam, the result was a robust burger lined with big backyard BBQ flavours. The smokey savory flavors will make you want to keep eating it, until sadly...it's finished.While the Diner hasn't solved all our questions regarding the Midwestern American 60s restaurant phenomenon, it has definitely given us HKers a good bite hot off the griddle.::||Good For||::burgers and fries with a shake, anyone?",The Diner,4.2,150,0,www.openrice.com/en/hongkong/restaurant/central-the-diner/176935?tc=rvw2&con=rvw
Central,American,"0It was a while since Mexican fast food first started trending in Hong Kong. There was Taco Truck a few years back, and that mostly seemed to be it. Taco Bell never quite made it in Asian. So it was a very happy day for me when I saw Cali Mex popping up along major spots on HK Island.Beef burrito0Beef burritoSince I reckoned ordering hard taco for takeaway might be a bit messy, I opted for the Regular Beef Burrito ($97) instead. Considering the price tag which could get you a decent sit-down lunch complete with drinks, my expectations were high. My order was with black beans and medium spiciness (actually they only ask for medium or spicy) with added guacamole. By default you also get the usual rice, lettuce and tomato fillings. The combination? A delectable, comforting burrito with robust but balanced flavour underlined with a hint of spiciness - it won't surprise, but it also won't disappoint. The main downside for me was the portion is fast food sized, merely enough for a half meal, but hey, who's complaining. I'm happy with a taco fix before we see more like-themed eateries.::|Good for|::Satisfying those taco cravings while Taco Bell is still miles away...",Cali-Mex Taqueria,3.7,97,5,www.openrice.com/en/hongkong/restaurant/central-cali-mex-taqueria/183077?tc=rvw2&con=rvw
Central,American,"I always have a craving for mexican food. It's cheap and delicious back at home. $1 for a tacos with a wide variety and $5 for a burrito that can power you through the day. Mexican food in HK has been a big disappointment and every single time I muster up the courage to frequent a new Mexican restaurant, I am left woefully disappointed. I read about Cali-Mex and its plan to expand very quickly in HK. With the amount of capital they have at play, they must be good.I ordered a chicken burrito and a steak burrito.bought two burritos so they had two chances to win me over...1bought two burritos so they had two chances to win me over...While unwrapping the burrito I notice I was able to get a handle on it pretty quickly. Burritos are generally popping at choke points in folds but Cali-Mex burritos were different, easy to handle.looks good1looks goodI start devouring it only to notice a lack of meat that I had ordered. The majority of the burrito consists of rice and beans. The rice lacked the usual colours, no cilantro taste, salsa was negligable, no sour cream. Guac was a $30 option ($12 for 2 avos at parknshop).it's all rice and beans0it's all rice and beansThe burrito was all shell. It lacked substance. Nothing to bind it all together.0Take a closer look and come to your own conclusion.0Supplementary Informationzero",Cali-Mex Taqueria,2.5,100,nan,www.openrice.com/en/hongkong/restaurant/central-cali-mex-taqueria/183077?tc=rvw2&con=recRvw
Central,American,"I decided to give this place a try after my friend highly recommended it.here are two things u need to know about this restaurant:1. very popular, limited number of tables, u must make a reservation2. two timeslots available for lunch: 12, or 1:30 pm  if time allow, take the 12 one as you will be the first batch to take lunch set! if u take the 1:30 pm, u probably have to wait til 1:45 for the diners from 12 o'clock batch to leave.3. sit back and enjoyso I went there at 12 and there was hardly anybody, besides one table for the walk-ins, the others were reserved.the lunch set cost varied from 50-80 dollarsdepending on what you order.the set includes a main dish, drink, and half a waffle for dessert. There were 4-5 options of main dishes to choose from. My friend ordered cheesy chicken fillet , I had the tenderloin steak sandwich with fries.At first I was worried about the portion of the main dishes, as this restaurant seemed more of a cafe for waffles. However the portion was surprisingly LARGE.I am a huge eater (trust me. when I eat, I eat like a man) but the portion was large for me! my friend's chicken fillet was served in a hot sizzling pat with cheese melting on tiny potato cubes and chicken fillets. The scent of chicken was overwhelmingly goooood. I kinda regretted ordering the steak sandwich when it arrived becoz it looked boring in comparison to my friend's sizzling symphony. HOWEVER, I was wronggg! the steak wasn't boring at all!!! it was beautifully seasoned, juicy, with some mushroom, it was a lil salty for me>< but overall it was very good for a cafe standard. the bread was baguette, buttered, fresh out from the toaster.Starting at 1:10 the staff urged us twice to order drinks and dessert as the second batch of lunch diners coming in. having waffle as dessert really made my day! The portion was half a waffle size but i thought it was a decent size as I got so full after savoring the main dish. the waffle was freshly made with a bbt of cream and Nutella sauce on top. It was crunchy on the outside and soft inside. u could taste the freshness of it. No cardboard taste at all like some other waffles. A little disappointment was that the choice of waffle for set lunch was fixed, so I couldn't try out the pandan waffle.. YES! they offer pandan flavored waffles!!!!!!!!! I am planning to go again this week for lunch and be a lil more ambitious to order an pandan waffle ! he Heeee.",Green Waffle Diner,4.1,80,0,www.openrice.com/en/hongkong/restaurant/central-green-waffle-diner/46305?tc=rvw2&con=rvw
Central,American,"My bf is a burger lover so I bring him here for a workday lunch...Rather than the burger I am more attracted to the cheesy fries served by this diner place since it has been a long time for me to have some decent chilli cheesy fries in hong kong. Thats why we started with fried onion rings and then a burger set (mushroom burger + chilli cheesy fries + soda).The onion ring is okay, nothing too bad, nothing too spectacular neither. The portion is proportional to its price so I would say its optional if you just want to add some different taste to your burger menu.As for the burger (sorry for not taking pictures) my bf said the beef patty is juicy and the garlic mayo is great...the bread is toasted too...but he wished the beef patty is a bit bigger (its not a fair comment tho as he ALWAYS has the ""American portion"" standard).And here comes the long-waited cheesy fries...good as expected!  The fries are freshly made and the cheese are all melted, covering the fries with chilli sauce.Conclusion: will come again, but may try something new like fish burger0",Shake'em Buns,3.7,80,nan,www.openrice.com/en/hongkong/restaurant/central-shakeem-buns/20855?tc=rvw2&con=recRvw
Central,American,"Great place. At first I thought it would be a steakhouse style place but it is actually pretty good. Crab cake salad looked good, the crab cake itself was ok, the salad was very well seasoned and fresh.Salmon for main dish. The dish was decently elegant, salmon perfectly cooked (not dry, not raw, juicy and good texture), served with good tasting vegetables .Dessert is forgettable.$188 for set lunch, service ok, food good, will go again.",Liberty Exchange Kitchen & Bar,4.8,188,nan,www.openrice.com/en/hongkong/restaurant/central-liberty-exchange-kitchen-bar/46853?tc=rvw2&con=rvw
Central,American,"It's been a long time waiting but finally there is a restaurnt that serves good ribs and american diner food in Central! I have now been to The Diner twice and both times I have been impressed with the quality of food there. First Impressions:The Diner is decorated in an American 1950's style diner with red booths and classic diner style interiors. The sign at the door says no reservations as they want to be authentic in the Diner style dining experience. We arrived at the restaurant for a late lunch and there was no waiting time as it was off peak. Previously I went there for lunch and still managed to get a seat pretty quickly. They play great music typical of what you might expect to hear in america, a lot of great blues and 50's and 60's rock and roll. I felt like I'm in a ""Grease"" Movie which was cool. Menu:The menu is printed on the paper diposable placemats. They have the perfect selection of American favourites with the majority of the menu devoted to different types of burgers. However, they also serve salads including Caesarand Cobb salads. They have a beef burgerless selection which includes pulled port, chicken and veggie burgers. Plus they serve the classic sandwiches such as Club Sandwich. Don't get fooled by the ""Small Plates"" section, although the words used make it sound like a starter, the dishes are large and is sufficient as a main course. They also have a brunch menu which I can't wait to try. Hoping it will be an authentic american diner breakfast experience. What we ordered:We decided to go the ""Love me tender ribs"" and the ""Sunshine Burger"" and ordered a lemon ice tea and a mojito mocktail. The Ribs were as the decription says, TENDER and the homemade BBQ sauce was just the right combo of tangy and spice. I have to say that we have been looking for a place that serves great BBQ ribs in Hong Kong and have finally found it. These ribs are delicious, moist, tender and melt in your mouth. The portions is generous - you get 6 large meaty ribs for the price (HKD148) which I think is good value. The ribs are serves with a delicious and refreshing apple slaw. The sunshine burger was fresh and tasty. It comes with a fried egg, bacon, cheese and salad and supposedly a cripy onion ring, however my only gripe is that I think they must have forgotten the onion ring or ran out as there was caremalised onions in there instead. Would have been nice for them to have put the crispy onion ring in but the burger still tasted great without it. The dish is served with apple slaw and delicious thin crispy skin on french fries. The drinks were great, the mocktail mojito was yum, lots of lime and mint and perfect amount of sugar. Service:The first time I went, the service was just so so as it was lunch time and they only had one poor waitress serving but the second time was better, although there were not many customers in there at that time so not sure what it would be like when busy again. I hope they will make sure there are enough staff on the floor in the future. But overall, the wait staff were extrememly friendly. Ecouraged probably by the fact that the bill does NOT include a service charge and the wait staff must earn their tips from good service. I really like this as it encourages good service and you know they are actually getting the tips you leave instead of management pocketing it as in most other restaurants in HK. This is clearly stated on the menu. Verdict: We had a great experience and The Diner and will definately be back again. There are lots of other dishes that we would like to try still and it all looks pretty good. I highly recommend this place.Supplementary InformationService Charge Not included so tip you can on service qualityNo reservations available.",The Diner,4.7,170,0,www.openrice.com/en/hongkong/restaurant/central-the-diner/176935?tc=rvw2&con=recRvw
Central,American,"One hot Saturday afternoon, we decided to check out 85 South after seeing an ad for it in a magazine. One person in my party had tried it via catering before, so we were all interested in checking it out. The sun drenched, up-hill trek from the mtr to the restaurant left us all a little tired, but inside the air-con was blasting and there was only one other customer inside. We were able to sit immediately.Decor:The decor is ok - very sparse. Concrete floors and walls, with some murals on the walls. There's some large wooden tables and benches to sit on, as well as a small bar area. Each table has a roll of paper towels and a bucket with ketchup and three different types of BBQ sauces. It really reminded me many places I have been to in the US. I only am rating it a three, because to me it seems like there is a lot of untapped potential as the current decorations are very bland and interesting.Taste:The BBQ is cooked in the style of North Carolina. Slow cooked, tender, and full of flavour. There were three different types of sauces available: a more ""typical"" BBQ sauce (the table favourite), a vinegar-BBQ sauce, and a honey mustard BBQ sauce. We all ordered the pulled pork and the ribs - all extremely tender and flavourful. I highly recommend the pulled pork. The meals also came with coleslaw and thick french fries. The coleslaw has a more sweet, vinegar like taste and I would say it was just ok, but dislike coleslaw in general. Everything else was extremely delicious and left everyone feeling full and happy.Service:The menu was posted on a blackboard at the counter where you order. After we ordered, they brought us our food. One of the workers, who I think was the manager, was extremely friendly. However when we were ordering, there was some confusion with the cashier about substituting a part of our order. We wanted to substitute the coleslaw for some baked-beans, but the cashier finally said we could only substitute the french fries for baked beans. We were confused about we could order, the cashier did help to explain it to us clearly and was unwilling to provide some basic customer service. That was a disappointment, because I was told the baked beans were delicious and I really wanted to try them but the full price for a side was too expensive for one person. Value for money:I feel the price for the meal was fair, but the price for the sides and drinks was too much. The drinks costs $20 for just a can (!!!) and $50 for a side order. They were extremely rigid about what sides we could substitute in a meal, which would cost an extra $20. For one person, $50 is just too much to get a side, especially if you're already ordering a meal. There should be more options about which items in the meal you can substitute. And perhaps some small and large side order options for different prices.I highly recommend this restaurant if you want some delicious BBQ.",85 South,4.2,100,0,www.openrice.com/en/hongkong/restaurant/central-85-south/152879?tc=rvw2&con=recRvw
Central,American,"I was extremely excited to see this new item on the menu - McVeggie!! Told myself I had to try it within the offer period.unexpectedly tasty1unexpectedly tastyI know most people would turn up their noses at a meat-less burger but hear me out. And give this a try. I was pleasantly surprised.McVeggie burger - $15.5 (iirc) a la carte The burger consists of a deep fried patty (made of green pea, corn kernels, carrot, pureed mushrooms, potato). The chinese name is rather misleading - I thought the patty might be a large portobello steak. But I guess it's difficult to preserve a portobello steak in a cost-effective way and/or season it in a way that the general public would accept.Originally was a bit concerned about how it's deep fried, but when I bit into it, the yummy factor offset the health concern. The patty has a crisp exterior, and a slightly chewy center - just slightly glutinous. It tastes like falafel without the exotic middle eastern spices - perhaps omitted to please the crowd.and cheap and filling.1and cheap and filling.There's more lettuce than usual inside the bun. The bun is the normal hamburger bun.Around 420 calories per burger. Know that it the recipe was tried and tested in India, so it's stood the test of time:http://www.mcdonaldsindia.net/burgers-and-wraps/mcveggie.aspxDo give it a chance.",McDonald's,3.1,15,1,www.openrice.com/en/hongkong/restaurant/central-mcdonalds/2153?tc=rvw2&con=rvw
Central,American,"When I first started working in Central last year, lunch time was actually one of the most intimidating hours because finding affordable and comfortable places in the area was actually a challenge and I never thought I would be able to make it through. Now, having exceeded the maximum number of months in one place, it's hard to believe it's been over a year working here, and it's even harder to believe there are so many reasonably-priced and delicious restaurants in our pedigree! Little did we know that there's a real hidden gem serving prime rib sandwiches in a Central alley. When T told us that he hasn't been there before, we were like ""STFU!"", and we decided to go there for our happy-almost-end-of-the-week-lunch/Chinese New Year lunch gathering last month.0Located inside Wo On Lane, Westwood Carvery is a small and casual place with only 4 to 5 tables, so early booking is a must. The place is an easy one to miss and you may casually disregard its existence at first glance. Service was friendly and polite. Having reserved a table at 1:15 p.m., Yves, being her charming and punctual self, successfully got us seats at 1 p.m. and wonderfully prepared some cute red envelopes for us!0Westwood Carvery offers several lunch sets ranging from $128 to $200 which are served with either a salad or a soup, and a drink. The famous Prime Rib ""Dip"" Sandwich set was what we came here for. For that, they offer two sizes: the regular size ($128) and the large size ($168). Since it's not officially the end of the week yet, and you know, we wanted to stay fit and healthy, we opted for the regular size one.0(1) Believe it or not, T chose the Green Salad to start with which was surprising considering he's the athlete among us. However, it was certainly a decent and light salad to set your stomach for how much meat you are about to gulp down your throat. The salad dressing tasted fine and distinctive.Green Salad1Green Salad(2) Yves and C ordered the Cream of Spinach Soup which was quite pleasantly presented. The soup was naturally flavourful and creamy, and the tiny bits of bacon further elevated the taste of the soup. It was just nice to have something warm (and green) during these cold, cold days.Cream of Spinach Soup0Cream of Spinach Soup(3) The long-awaited Prime Rib ""Dip"" Sandwich finally arrived with freshly made creamy horseradish on a ciabatta bread and beautifully came with French fries and an Apple. It was definitely worth the hype! The taste of prime rib, the sauce and the bread interacted with one another magnificently, forming some of the most delightful and attractive tastes in our mouths. The beef was tender, moist and after dipping into the flavourful gravy sauce, the meat instantly melt on our tongues, due to being gleefully and perfectly cooked! The fries were sheer deliciousness and the apple was also a refreshing and healthy complement to such a heaty, meaty dish! T certainly liked the sandwich very much as he finished the two of them very quickly! And no, he was not that hungry.Prime Rib ''Dip'' Sandwich set ($128/regular)0Prime Rib ''Dip'' Sandwich set ($128/regular)Prime Rib ''Dip'' Sandwich set ($128/regular)0Prime Rib ''Dip'' Sandwich set ($128/regular)Prime Rib ''Dip'' Sandwich0Prime Rib ''Dip'' SandwichPrime Rib ''Dip'' Sandwich0Prime Rib ''Dip'' SandwichPrime Rib ''Dip'' Sandwich0Prime Rib ''Dip'' SandwichWestwood Carvery is fantastic (except that they keep increasing their price). Although I am slow to finding good and affordable places for lunch around my office in Central, it is definitely one of my favorite lunch spots. We really did have a happy lunch with a satisfied feeling. Westwood Carvery delivers top-notch prime rib sandwiches which kick some fine asses and the combination of fries and apple as an excellent trifecta-- we can't recommend this place enough, go make your bookings now!",Westwood Carvery,3.8,150,0,www.openrice.com/en/hongkong/restaurant/central-westwood-carvery/47057?tc=rvw2&con=rvw
Central,American,"Sitting beautifully in the sun, just between Lan Kwai Fong and Soho, it's the perfect spot to watch people and enjoy a great value-for-money 3-course lunch set, including a drink only HKD98+SC.The creamy Pumpkin Soup was delicious with a little grinded pepper and seasalt added.The California Flank Steak Tacos with Chimichurri Sauce & Gilroy Garlic Fries was nice, the fries were good garlicky and crispy.My favorite was the smooth, silky Chocolate Pot de Creme, paired with a nice, cold ice-coffee.I heard the branch in Wan Chai is great too, I'd love to try!Pumpkin Soup - Choice of garden salad or daily fresh made soup...0Pumpkin Soup - Choice of garden salad or daily fresh made soup...Califonia Flank Steak Tacos with Chimichuri Sauce - Choice of 4 mains; set lunch price range HKD98-118...0Califonia Flank Steak Tacos with Chimichuri Sauce - Choice of 4 mains; set lunch price range HKD98-118...Chocolate Pot de Creme - No choice of dessert,but I'd pick this one anyway!...0Chocolate Pot de Creme - No choice of dessert,but I'd pick this one anyway!...",California Vintage,4.3,108,0,www.openrice.com/en/hongkong/restaurant/central-california-vintage/49972?tc=rvw2&con=recRvw
Central,American,"After my not so good experience at GBU, I did not expect much from this groupon at first.Had a big breakfast and decided to get a takeout burger for a late afternoon lunch.I went at 1:30pm and pre-ordereda South of the Border burger with combofor 2pm pickup - groupon use is from 2pm onward.Came back a bit earlier than 2pmand the burger was almost ready and the staff was very friendly and didn't give me black face at all for using my deal ""a few minutes early"".The fries and burger were packed in a brown bag and once I opened it in office, the smell filled the whole office  fries0friesSouth of the Border Burger0South of the Border BurgerThe burger did not look as big as I thought as first, just meat and the 3 standard sauces for Mexican food on top of the beef patty. But once I bite into it,my perception changed. It's juicy and soft even though it is well cooked - no pink juice. With the right amount ofsalsa sour cream and guacamole, the mixblended in well with the burger. For the fries, they are just perfect, fresh and crispy with a soft centre.Well done Shake-em Buns. I will consider coming back without any groupon.",Shake'em Buns,3.7,58,15,www.openrice.com/en/hongkong/restaurant/central-shakeem-buns/20855?tc=rvw2&con=rvw
Central,American,"Having long been on my wait list, this lazy Friday afternoon was the perfect setting to try this creole influenced restaurant and cure my holiday hangovers (and cold =( ). Even before we started eating you could feel the warmth and soul resonating from the atmosphere - decor consisted of post-Katrina window frames and shelves, stark light bulbs in wire cages, and steel chairs. Rumor was it that some of these items were transferred from the hurricane battered New Orleans to the restaurant in memory of those lost and the damage done. That is some true heart!The music also fit the ambience very well, with the most soulful voices in music warmly playing in the background. I wouldn't be surprised if they had curators carefully pairing their food with music! We ordered from the two course set lunch menu: Starter+Sandwich ($98) and Starter+Main ($128).Well executed, but lacks some character and where's the Creole?...0Well executed, but lacks some character and where's the Creole?...We both started off with soups. My friend with the Soup of the Day - Cauliflower Cream Soup, a luscious, rich and thick soup charateristic of most cream based soups. There was nothing to complain about this dish, but on the other hand, nothing too special about it either.Looks can be unassuming...take away all that fancy stuff, and you still got soul!...0Looks can be unassuming...take away all that fancy stuff, and you still got soul!...For myself, I ordered a quinessentiallyLouisiana dish - Seafood Gumbo. It was thicker than expected, with an almost chili-like texture, but a wonderful medley of flavors from the stewed vegatables and spices, and the occassional scallops and prawns swimming in the stew gave it some bite, while the slight intensity of the peppers provided the kick. Despite the okra, which I'm not particularly fond of, this was easily my favorite dish here. Also Ceelo Green's blaring tenor voice in the background somehow perfectly complemented this soup.As innocent as this pasta looks, it packs a punch!0As innocent as this pasta looks, it packs a punch!Next up was the main, a Penne Jambalaya, an unexpectedly spicy dish. In fact, so spicy that my friend couldn't taste the paprika on his side of Fries (+$25) after. It was a twist on the tradionally rice-based jambalaya, just substituting Penne as the key carbohydrate. Flavors were still wonderfully packed with cajun spices, with a good amount of smokiness and spiciness (that I suspect came from the Andouille), and well-seasoned chunks of meat. I prefer the traditional version, but this one was still delicious, especially if you enjoy the extra heat! For a dish like this, they (the mystery curators) paired it with Johnny Cash's cover of Personal Jesus and Hurt in his amazing raspy barritone voice. Unpretentious good food - don't forget to add the red stuff!...0Unpretentious good food - don't forget to add the red stuff!...The BBQ Pulled Pork Sandwich also did not disappoint (It's actually a burger). The pulled pork was smokey and succulent with strands of fibres that fell apart in your mouth, and was accompanied by a sweet honey-like sauce and sharp pungent purple onions. A nice touch was the slightly charred bun that had a crunch to it. This is a wonderfully satisfying sandwich, and ranks right up there with the roast beef sandwich at Westwood Carvery (still the winner for me though ;p ), just remember to add the Tobasco or Crystal hot sauce to bring it to the next level! If I may mention, we had John Legend accompanying us on this one.0::||Good for||::Comfort food with flavors that penetrate even cold-shrouded taste buds. Also, lunch would be the better option, as you can better see the tattered furniture that is very much part of the experience.",Restoration,4.6,140,nan,www.openrice.com/en/hongkong/restaurant/central-restoration/113559?tc=rvw2&con=rvw
Central,American,"Bought a group buying deal just last Friday and decided to try this place as I have a craving for burgers recently.Walked in at 12:30pm and there was no one there. Even the staff were hiding behind the counters and I have to shout ""hello"" a few times to get their attention. But the staff in front of the cashier who heard me choose to ignore me and the one further away came to me (this is quite a strange arrangement).Showed my coupon and the staff told me they have no fries so it's onion rings intead, and then let me to choose a drink. And then I sat myself at one of the stools. More customers came in later which is comforting. I waited for about 15-20 mins for the mealcuz the food was made from order I guess.Burger: The bun was lightly toasted and the sesame on top slightly burned. Looks alright. The beef patty was a bit dry but at least it's well cooked and not pink. But I am no big fan of the lettuce and red onions. They were very cold (straight out from the fridge) and tasted weird with the hot meat and bun. And then the ketchup...I think they have put at least 2 tablespoon of COLD ketchup in - too much even for fries. I had to use my utensils to get rid of the ketchup to finish it off.Onion rings: freshly fried. Nothing special though.I think this is good as a try. But I won't use another coupon to come back. Maybe someone else would think differently.Supplementary InformationI think the place has a weird smell - moist like spring (even it's winter) that makes the wood breaks and grows fungus?!  It was gone after they started making the burgers.  Else I would ask for take-away.",Gourmet Burger Union,2.3,48,0,www.openrice.com/en/hongkong/restaurant/central-gourmet-burger-union/51314?tc=rvw2&con=rvw
Central,American,"Had a reservation for outside, all OK there. Chose the set lunch menu, Minestrone Soup and the ""signature: Mosticiolli pasta dish. Minestrone soup was cold. There was not much more than a thimble full of it, a tiny portion in a large bowl. We had to wait an age for the main course, I am always suspicious when waiting at lunchtime, having selectd their set lunch menu. It's all pre-prepared isn't it? Ah, hold on, they were waiting for us to finish the ridiculously overpriced wine and order another bottle (we didn't)The Mosticiolli pasta is basically overcooked penne with an ordinary tomato sauce on it. Oh, it was cold, I complained, had it taken away, waited another 10 minutes for it to return microwave scorched. Almost inedible. At this point it was about 2:30 in the afternoon and the restaurant was virtually empty. It took us an age to get the bill as well. Maybe we should just have left.Anyway, won't be returning. it's a nothing restaurant, with food that is much too expensive for what it is.",Mostaccioli Brothers,1.7,300,0,www.openrice.com/en/hongkong/restaurant/central-mostaccioli-brothers/50685?tc=rvw2&con=rvw
Central,American,"The restaurantMy wife and I arrived relatively early at 12:00 on a Sunday (German style), so we could immediately get a table since they just opened. The mouthwatering aroma of their food was not annoying as standing in the middle of the kitchen, but just enough to create a big appetite. The decoration is nice with contemporary graffitti on their walls. Don't forget to leave your tag/mark on the restroom walls -pen is provided by the restaurant!Service was nice and chatty not only to us, but to other patrons joining the restaurant later - yet leaving enough room to enjoy the food. Not sure whether it's normal, but since my wife is on a special low-carb diet, he was flexible enough to swap fries against more cole-slaw. Just a minor favour, but still leaving a positive impression.Juicy pulled pork and tender ribs!We started off with their delicious house-made lemonade, which was just right. Many others add too much sugar and others add too much acidity or bitterness. I liked it, because it was really well-balanced in sweetness and tartness. The owner explained to us that they will introduce some spiked drinks later.Our original plan was to order a portion of pulled pork and then a portion of their ribs, which were only available at 13:00 since they smoke those fresh over hours to get them really tender. That pulled pork was amazingly juicy and tasty! We've been tasting pulled pork around the world, including ""Fette Sau"" in Brooklyn (featured in NY Times, etc.), which is famous for their pulled pork and where many dozen people queue up just to get seats. 85 South's pulled pork is right up there or even better in juicyness and taste.The pulled pork can be accompanied by three different sauces, each with their very own delicious taste direction and compliment the pulled pork very nicely. Since there is a full bottle of each sauce on every table, there's definitely no need to ration - go full in if you want! The cole-slaw is not based on mayonnaise, but as ha very tasty tomato-base, which feels much lighter and has ha nice tanginess.We loved it so much, that I somehow messed up our nice plan and went for another portion of pulled pork, but this time with fries for me. Theyhave steak fries and while I'm rather a fan of thin fries, they use a special Southern Californian seasoning, which give those fries an extra kick. Some might say it's too salty, but for me it was just right.Already quite full, I had to convince my wife to taste the ribs. She didn't want to taste even one single piece because she was so full off the pulled pork already. But when the ris arrived and after she tasted only one single bite, she was literally hooked! I was already quite stuffed as well, but couldn'tstop eating more of those delicious ribs. They don't come out glazed with any sauce, but come instead with a very nice and unique spice rub. And that's perfectly fine, as you can still add any of the three sauces if you like. But we just enjoyed the ribs as they were.Totally stuffed after those three portions and deperately wanting a digstion nap, we were already thinking when we could come back to have more. But next time, we will stick to one portion per person - at least that's once again only the plan...Supplementary InformationThe HKD 150 per head were because we had 3 dishes, which made us very full. One dish per person is probably enough for most, so HKD 100 per head does not seem unrealistic.",85 South,4.8,150,0,www.openrice.com/en/hongkong/restaurant/central-85-south/152879?tc=rvw2&con=recRvw
Central,American,"Came for lunch. Found the food amateurish, dissapointing and uninteresting. Don't believe the lunch set is good value for money. Fish & Chips were flavourless. No seasoning on on the fish or chips.Bruschetta - really basic and the bread tasted like the baguettes you buy in any Chinese bakery (not agood).Meat skillet - the poached egg on top was small and gross as it wasn't poached through. The white was stilla bit liquid.Crap quality meat and sausages. Very greasy. Actually felt nauseous afterwards.Waffles were dry and arrived cold (not sure if that's how they do them normally.) Decor - average, very outdated, but above the level of most cha chan tengs. At least it wasn't dirty.Service was ok, staff were attentive but not friendly.Would not visit again.",Green Waffle Diner,1.8,100,0,www.openrice.com/en/hongkong/restaurant/central-green-waffle-diner/46305?tc=rvw2&con=rvw
Central,American,"We were in a group of 12. Most of us didn't order the lunch bazaar (Buffet lunch) for not eating too much, so we just selected few items from the main course menu. When the food came, most of the 'main courses' were in apertizer size of the lowest range. The smallest one is simply the size of a meal for cats and of course nothing was come with this 'main course'.I am notexggerating! The pan-fried mackerel in5""x1""x1/4"", 5 half finger size potato and some shredded vegetable made up the whole dish and theplate is also in 8""x5"" as dimensions of an apertizer. All of us were shocked and agreed that the main courseshould really be consideredas apertizers only.I suspect that the waiter heard about we were not that hungry!I suggest to orderthe burgeror penneas they are in much more normal portion.",Lily & Bloom,2.7,160,0,www.openrice.com/en/hongkong/restaurant/central-lily-bloom/48143?tc=rvw2&con=rvw
Central,American,"Prime Rib sandwich0Prime Rib sandwichPrime Rib sandwich0Prime Rib sandwichclams - forgettable0clams - forgettablegrilled shrimps - super sweet0grilled shrimps - super sweetMake a reservation...a small shop. The best prime ribs sandwich in town, and the gravy was to die for. Great fries. The meat just melt in your mouth. Dip the whole sandwich in the gravy, you are in heaven. Forget the salad. Forget the clams. The grilled shrimps were also amazing. It's a great place for a Sat/Sun brunch...for the health conscious...take the apple for dinner!",Westwood Carvery,4.3,150,0,www.openrice.com/en/hongkong/restaurant/central-westwood-carvery/47057?tc=rvw2&con=rvw
