District,Cuisine,Reviews,Restaurant_Name,Rating,Cost,Wait_Time,Restuaruant_Link
Central,Japanese,"I walked in and therere plenty of seats so I sat down at somewhere I want to sit and then a mean short black hair waitress came and pointed at the chair next to the door and ordered me to sit there. I was shocked but I did what she said. And then I realized the aircon is directly blowing onto my hair  so I asked if they could turn the direction so it wont keep blowing directly on me. She said No we cant change it. I asked if I can change seat, she said, No more seat for you to change. And when I looked at the menu, I asked whats the difference between this chicken and that chicken, the tall waiter with glasses answered in a very rude way. I saw he was rude to every customers. And we are looking at each other as well how rude he could be and he is still working here!! This shop is damaging their brand in HK to have such quality of staff and service!",Ramen Bari-Uma,nan,200,0,www.openrice.com/en/hongkong/restaurant/central-ramen-bari-uma/534326?tc=rvw2&con=rvw
Central,Japanese,Had japanese. Very fresh and good quality.Nice sushis and the uni rice were just perfect to satisfy my craving.,Armani / Aqua,nan,500,nan,www.openrice.com/en/hongkong/restaurant/central-armani-aqua/61124?tc=rvw2&con=rvw
Central,Japanese,"On a holiday noon, what better way to spend my lunch other than with my loved ones. As she like Japanese food, i decided to bring her to this restaurant as the reviews are quite good on Openrice. It was located on Central, just a couple minutes walk from Central MTR. They offer quite a wide range of Japanese food, ranging from sushi, sashimi, and meat etc. When we reached slightly after 12pm, the place was already almost full. I guess it was so popular as their menu was quite comprehensive. Banana beef rollThis was also one of the better beef roll i have tasted. Beef was sliced till thin, juicy and tender at the same time. The only thing is that the rice roll was quite huge in portion, and may not be able to fully taste the beef instead. Soft shell crab hand roll Portion was quite huge, as the soft shell crab was overflowed wrapped in a seaweed roll. In order to enhance the taste, i poured some soy sauce in it so that it can be slightly flavourful. It was crispy on the outside and yet the meat was soft. Grilled steak we ordered a main course. Even though the steak was cooked slightly towards well done with not much redness in it, but the meat was still soft and tender. Sauce was poured onto it.Clams with sake Normally when i dine in a chinese resturant, clams was usually cooked in black bean sauce or the chinese way of cooking. When i comes to a Japanese restaurant, i will definitely want to try it being cooked in a different way. I liked the way how the soup taste, as the sake did not overwhelm the whole dish completely. The soup was clear and sweet, with the clams juicy as well. We practically finish drinking the whole soup off.  00",Tsukiji,4.5,100,8,www.openrice.com/en/hongkong/restaurant/central-tsukiji/14620?tc=rvw2&con=rvw
Central,Japanese,Enjoy the Japanese fusion brunch during Restaurant Week promotion! Environment is chill and happy. Good place to take a break ~ 0salad bowl with light dressing 0deep fried shrimp served with avocado + purple sweet potato source! Very special and good taste! 0tuna sushi plate 0deep fried soft chicken bone 0main dishes of slow cook chicken. Meat is tender! 0healthy rice mixed with beans and veggie 0the sponge cake served with green tea ice cream and green tea custard. Really wanna encore it full and fruitful !,Tokyolima,4.5,200,0,www.openrice.com/en/hongkong/restaurant/central-tokyolima/516318?tc=rvw2&con=rvw
Central,Japanese,The restaurant is tucked away on the 3rd floor of a small building and I would've never found it if it wasn't for OpenRice. I had the Omakase and it was great. Portions was large and ingredients were fresh. I would definitely recommend it and will return.00000000000,UEDA Washoku Lounge & Dining,nan,480,0,www.openrice.com/en/hongkong/restaurant/central-ueda-washoku-lounge-dining/472739?tc=rvw2&con=rvw
Central,Japanese,"5th October 2017. It was an amazing experience to have omakase lunch at Sushi Shin, a newly opened sushi restaurant on On Lan Street. We went in a group of three. And we ordered the 12 pieces nigiri sets. It turned out all the nigiri were up to a premium standard and precisely made! 1- Marinated octopus in Japanese soy sauce. Its a very refreshing piece to start our dining experience with! The octopus taste so fresh with a well balanced flavour of the custom made sauce, it was tender, sweet with a nice bit of crunch and crackle with each bite. Its definitely a nice opening dish.2- Steamed egg with salmon roes topping. It was a perfect match, the sweetness of the egg engaged well with the salmon roes.3- Karei |  It was a mild flavour white fish to start with, light and tasty with a sweet after taste.4- Kinmetai |  Chef has slightly seared the surface/skin of the fish, its fattiness and oil enriched the tasting experience of having this piece!5- Chutoro | The Chutoro nigiri was strong, juicy, fatty and sweet! Wild toro has a slightly richer flavour than normal tuna, with an enhanced after taste.6- Siro ebi | It was so fresh and sweet! As you all know I will never take prawns in my life, but after Adachi san introduced this piece to me.. I have definitely got a completely different perspective towards ebi. I love the after taste!7- Hotatekai | The hotatekai nigiri was so tender and fresh. It has been a while since I had fresh hotatekai!8- Aji | Chopped ginger and the sauce enriched Aji. The skilful kiss-cuts on the back of the fish enhanced the texture of the piece!9- Kohada | Kohada is always a signature sushi of Tokyo Edomae sushi. It has been seasoned with salt and marinated in rice vinegar before it was served. It taste slightly lighter than other shops I personally think, but still very nice.10- Kinki | Special treat from the head chef, the kinki was so soft and juicy, its skin was crunchy and rich! The marinated radish went so well with the fish with a slight sour flavour, definitely brought it to another level!11- Maguro | Marinated tuna with homemade soy sauce. The sauce married so well with the tuna, its less fat but yet tender. I like it long lasting after taste!12- Wild Salmon | It was one of the highlight of the day. Chef has aged the salmon for a day, marinated it in customised soy sauce and slightly smoked it with Sakura wood! It was definitely a surprise for me how good salmon can be. The treatment made it unique and outstanding! Its texture was so soft and smooth, its flavour was rich and ever better with a fine touch of woodiness from Sakura wood.13- Uni | Hokkaido uni marinated in between seaweed. The uni became much more delicate and it has fully engaged with the flavour of the seaweed sauce. Its outstanding indeed.14- Tuna hand roll | The seaweed was so crispy, and the chopped fatty tuna was very juicy.15- Anago (sea salt) | Seared anago marked the end of the day. It was seasoned with sea salt. Its so soft that it melted in my mouth straight a way!16- Anago (soy sauce) | This was even better than the last piece! The sauce worked very well with the seared anago and its the perfect amount! Its awesome.17- Tamago | Homemade panna cotta by Chef Adachi. Very nice dessert to end this wonderful omakase! 000000000001",Sushi Kami,4.8,800,0,www.openrice.com/en/hongkong/restaurant/central-sushi-kami/544358?tc=rvw2&con=rvw
Central,Japanese,I went here lunch time. Deluxe sushi was good. Especially scallop & prawn were so good. Steamed egg with sea urchin and truffle was ok. Deluxe sushi$ 3801Deluxe sushi$ 3800,Sushi Kuu,3.8,400,nan,www.openrice.com/en/hongkong/restaurant/central-sushi-kuu/18338?tc=rvw2&con=rvw
Central,Japanese,"A repeated customer of this restaurant planning to spend a good weekend brunch here.   However, it was a totally disappointed one and we all certain that we won't come again!  Quality significantly downgraded (whilst price has gone up) since my last visit - food was not fresh and some of them you can't even put them in your stomach, service was bad (people who services the sushi bar was not customer friendly and just chit chatting amongst themselves and not attentive to customer questions), staff advising customers of their new policy (yes policy!  you can't order another drink without finish the current one completely).Totally management problem and failure!  Armani Aqua - You lost one more customers group!",Armani / Aqua,nan,600,0,www.openrice.com/en/hongkong/restaurant/central-armani-aqua/61124?tc=rvw2&con=recRvw
Central,Japanese,"This is one of my favourite in Central. Whenever I have special moments or business encounters, this will be my first choice. They offered Italian and Japanese food and both are nicely cooked and with nice presentation.Services are good and I do recommend you to give a try!",Armani / Aqua,nan,450,0,www.openrice.com/en/hongkong/restaurant/central-armani-aqua/61124?tc=rvw2&con=rvw
Central,Japanese,"We went to TokyoLima for lunch and were really happy with our meal.Service was attentive and decor of place was great with a fun vibe. We were slightly disappointed to get a bar counter seat rather than a proper table as we were two people. It seemed this is just the way it is though.Our appetizers were prawn causa, kimochi fried chicken and typhoon salad. The prawn and salad was amazingly delicious. I appreciate that they pay great attention to details and dress up their vegetables well. the fried chicken was ok I wasn't impressed with the quality, tho the spicy sauce on the side was nice. We then got a spicy hamachi roll, was a bit too fusion for my taste with the mint sauce, but not bad. 4/5 for this round.The next course for mains we had tacu tacu and the pollo al brasa. Both tasted great. I did not enjoy the quality of the chicken though, it was a little dry and tough.The final course for dessert was a matcha condensed milk cake dessert. There was no description on the dessert it was called ""chef's dessert"", so this is just what I think it was. It tasted great though!Overall recommend the restaurant and will like to come back for dinner.Prawn causa and typhoon salad - amazingly good0Prawn causa and typhoon salad - amazingly good",Tokyolima,4.3,300,0,www.openrice.com/en/hongkong/restaurant/central-tokyolima/516318?tc=rvw2&con=recRvw
Central,Japanese,"Book a place in advance to minimize waiting time. Since we've made a booking, we only waited for less than 5 mins before we were seated. the lunch menu here is quite limited, either various different kinds of sashimi sets, udon sets or the teppanyaki set.Teppanyaki set consists of salad, miso soup, fried rice and 2 mains to be chosen from either salmon, prawn or rib eye roll0I picked beef rolls and prawn today.  salad n miso soup were both average. the prawn was fresh and juicy, just not hot enough. the side of picked peppers was ok. the beef roll tasted good with the sauce and bean sprouts. i liked the grilled asparagus, only complain is there's just 2 thin and tiny ones! the piping hot fried rice smelt and tasted good. score 7/10",Miso,3.6,250,4,www.openrice.com/en/hongkong/restaurant/central-miso/7678?tc=rvw2&con=rvw
Central,Japanese,"This is one of my fav place for daily lunch in IFC. There are not too many Japanese restaurants for lunch around IFC for daily base. Dining at Inagiku or other high end Japanese restaurants for lunch is not an everyday option. At the same time I am not a fan of Sen Ryo or similar stuff. Sushi Sei is a good option for daily lunch. My favorite set is the Vegetable Tempura set which includes salad, 5 kinds of vegetable tempura, simmered tofu with mushroom, steamed rice, miso soup and dessert. It includes so many stuff and only for 250, such a great deal for lunch. I ordered something different today, which is the noodle set. 0As always I had the salad first. 0Then the cold tokushima handa somen noodle with soft boiled egg.  It's tasty and good for this hot weather.  0Mini grilled eel on rice. Both the quality and the quantity are good.  Worth 250 and I felt so full after finish them. In summary I don't recommend this place for dinner but I do recommend it for lunch, especially those lunch set, worth the price.",SUSHI SEI,4.2,275,nan,www.openrice.com/en/hongkong/restaurant/central-sushi-sei/439468?tc=rvw2&con=rvw
Central,Japanese,You can have an amazing lunch at Sushi Sei but you'll pay for it. Definitely a spot worthy of your expense account though. The diced tuna and scallion over rice is everything. The seaweed salad is super authentic (nothing slimy or neon green here) and the California rolls are made with real crab which is incredible to see as an American! The spinach is beautifully constructed but nothing special taste wise. 00,SUSHI SEI,4.3,600,10,www.openrice.com/en/hongkong/restaurant/central-sushi-sei/439468?tc=rvw2&con=recRvw
Central,Japanese,Booked a table for lunch on a Thursday and still left waiting 10 min for a seat. The services was bad and the staff appeared like they don't want to be there. The food was average and expensive for what it was.I don't understand why this place is packed with people for lunch.,Amazake,nan,240,10,www.openrice.com/en/hongkong/restaurant/central-amazake/174679?tc=rvw2&con=rvw
Central,Japanese,The pork bone soup is just way too greasy..... I feel gross for several hours after lunch....My friend ordered a clear chicken broth ramen but I could see the oil floating above the soup and noodle....yuk... don't drink the soup...Goyza was the best out of all the food we ordered... Fried vegetable was mostly bean sprouts that were tasteless...,Ramen Bari-Uma,2.7,90,nan,www.openrice.com/en/hongkong/restaurant/central-ramen-bari-uma/534326?tc=rvw2&con=rvw
Central,Japanese,"A colleague recommended this place for its weekday lunch set, saying it's really a bargain especially when compared to its expensive prices for dinner. It is really unusual for us to have Japanese BBQ (or any kind of BBQ) for lunch on a weekday. No matter how much I liked Jap BBQ, I could not imagine bearing with that smell afterwards.We ordered a Wagyu beef set, a shabu set and a seasonal beef selection set for sharing.000The sets range from $150 to $250, with salad, soup and rice included.You can actually tell from the photos what kind of quality the beef is of. The sets definitely have (very) acceptable prices in Central (you'll understand if you work nearby) given its quality. You will be amazed how nice the texture is. The beef is such high quality that you probably cannot criticise for its high price for dinner.I was glad that my colleague recommended this place. It's definitely a nice short getaway for the sore from work. But make sure you do not have a client meeting in the afternoon or else you will still get yourself embarrassed (again,no matter how nice its beef is, the smell is inevitable...)",298 Nikuya Room,4.7,220,nan,www.openrice.com/en/hongkong/restaurant/central-298-nikuya-room/180200?tc=rvw2&con=rvw
Central,Japanese,"We dined at this beautiful restaurant this week and were amazed with the overall experience. The venue looks extremely stunning, with very smart & good looking team in uniform, i am sure the management wears armani suits. We were welcomed and seated by a very smiling receptionist and were upgraded to the private dining room. The server who served us throughout was very polite and professional.We ordered a few bentos and a couple of Italian sets, the food was very good quality, fresh with real value for money.I highly recommend everyone to book in advance as they were a full house",Armani / Aqua,nan,450,15,www.openrice.com/en/hongkong/restaurant/central-armani-aqua/61124?tc=rvw2&con=recRvw
Central,Japanese,"We have tried many restaurants for brunch but this one is completely unique. Their salad & sushi buffet it to die for, large variety to choose from over 30 items on the buffet with oysters and a big seafood platter. the sushi & sashimi choice is also very good.They have a children's play area with lots of toys and activity, they also have a baby sitter which we have not seen anywhere in HK.The free flow option is great as you just take the package and you dont have to worry about paying anything extra at all.We have also been to their tst aqua for brunch but this one is far better and bigger in the food selection.",Armani / Aqua,nan,650,0,www.openrice.com/en/hongkong/restaurant/central-armani-aqua/61124?tc=rvw2&con=recRvw
Central,Japanese,"Luckily we got a table despite having booked only the evening before. We had to give a credit number to guarantee the booking. Arriving at 11am and was reminded that we needed to leave before 1 pm. The place was full and most people - waiting staff and patrons were English speaking.  Menu was in English only. Civilized environment, no queue and no one piling food onto their plate. Music was just loud enough without intruding but shut out the conversations from neighboring tables. Hot and cold appetizers were available buffet style and there was plenty and well replenished. Sashimi and sushi all tasted good. Not too sure about the fried and BBQ dishes tho. They were not as freshly made as I would have liked. The octopus balls were particularly chewy. Clam soup was delicious. Main course was a selection served to the table: salmon, scallops, chicken, beef, mushroom and green peppers. They were fine. Desserts were also served to the table and I think that was the weakest link but we were full by then anyway.  The buffet came with ice tea included at $548+10%. Another $140 will get you free flow alcohol including Ruinart champagne which is of excellent value. All in all, a great brunch option. As good as Armani Aqua, also in Central! 0Selection from buffet0Selection from buffet",Zuma Hong Kong,nan,600,0,www.openrice.com/en/hongkong/restaurant/central-zuma-hong-kong/18607?tc=rvw2&con=recRvw
Central,Japanese,"Seriously, this place should be kept a personal secret. It is a nice quiet hideaway in busy Central -- what a pleasant surprise -- the food is delicious, the price point is reasonable, the decor is excellent, and the ambience is wonderful.  You gotta try this.  And .... I do not work here (nor am I dating any of the staff), and I would not post this but for the fact that I think this is a little gem of a restaurant that seriously deserves a mention...",Circa 1913 Restaurant & Bar,4.1,200,10,www.openrice.com/en/hongkong/restaurant/central-circa-1913-restaurant-bar/520488?tc=rvw2&con=rvw
Central,Japanese,"This is my second time here ! I enjoy very much eating here !! Fresh fresh fresh ! I usually come here for there sushi lunch set at HKD530 plus service charge !I like the the freshness and tastiness here, Also the comfy seating ! I will for sure come again and recommend this place to others. I know they are actually a chain restaurant , they have one in festival walk, also a few restaurant in Cwb.  000000000000",Sushi IMA,4.3,583,nan,www.openrice.com/en/hongkong/restaurant/central-sushi-ima/512392?tc=rvw2&con=rvw
Central,Japanese,"Kashiwaya () opened in Osaka for almost 40 years and it has been a michelin 3 stars restaurant for 6 years in a roll.  Finally, they opened their first oversea branch in HK last year and instantly earned michelin 2 stars rating head chef by Atsushi Takahashi from Osaka (he has been worked in Kashiwaya Osaka for more than 20 years).  They have been on our radar gun ever since and finally we manage to try their mini Kaiseki lunch menu. Advanced booking is a must with credit card deposit as all ingredients are air freight from Japan directly.Kaiseki Japanese cuisine is known for its detail (often seasonal) preparation and beautiful presentation.  By no means it is cheap and it is often the most expensive type of Japanese food.  It is already May time so Kashiwaya already switch to a summer theme menu.  Restaurant is very small, only 3 set of table for 4 and a bar table suits for 5 people.  However, the setting is extremely high end and you will instantly feel you are in a top restaurant enviroment.  The decoration is mixed with Japanese traditional theme but at the same time with a touch of modern spot lightening.  Right after we sat down, menu is already placed in the tray with hot towel and Japanese tea served right away.  Surprisingly, head chef Atsushi Takahashi came out for us for a warm greeting.  Our mini Kaiseki consists of 6 courses:1. SakizukeSimple and at the same time sophisticated mixed of ingredients mixed together as a starter.  Signal of summer time is about to arrive.  The sweet sea urchin is of course the main character of this dish, which match very well with the asparagus and tofu.  It is very good.Leaf decoration is being place next to the dish signaling ""best wishes"" for the season.2. NimonowanThe soup with mixed crispy white fish and pumpkin and yuzu flower.  The extra slight sourness of the yuzu flower is the absolute highlight for this dish that makes the taste profound.  The different texture of fish and tofu enhance the overall experience of the soup. Very interesting and indeed thoughtful!   3. TsukuriTwo types of sashimi.  Otoro and snapper. Super fresh and perfect temperature served in home made soy source.  The Otoro can almost melts in your mouth.  The light grilled snapper is very tasty, a totally different taste and texture vs Otoro.  Very interesting sashimi combo.4. HassunAbsolute highlight of the whole meal.  (I feel so bad that we forget to take the detail photo of this dish).  It consists of two sets.  One being the Grilled Mackerel with sweet miso and babe onion.  This is absolutely delicious.  I have nothing else to say as the miso source is absolutely perfect for the grilled Mackerel.  The babe onion pickel on the side just provide a sour touch for you in between each bite of the fish.  Absolute thumbs up!The second portion is a mixed of different taste.  Another highlight is the water spinach which is very delicious and it is an eye opener for us of using tofu paste and sesame flavour mixed together.... the horse Mackerel sushi wrapped in oak leaf has a touch of raw oak leaf taste which make this sushi quite unique.  Lastly, the absolute delicious plum in jello (strongly suggest eat last) gives a perfect ending for this delicious dish.  We are frankly lost in words.5. ShokujiJapanese steamed rice with eggs and deep fried mackerel with homemade soy source with different variety of japanese pickels and. It is a perfect balanced with suttle flavour that matches well with miso soup.  6. MizumonoJapanese fruit with ultra sweet mango, kiwi, and pineapple.  Perfect ending for the wonderfull meal.Easily this is one of the very best Kaiseki lunch experience we have ever had in Hong Kong.  The whole lunch theme is filled with summer ingredient and deep green color presentation for all the dishes.   The food quality, the theme of ingredient, the timing and sequence of dishes, the presentation, the environment, the service, the set up, ... everything it is top notch.  HKD 680 per set is even a bargain in my opinion.  We are in particular lost in words for the grilled mackerel!  Unlike Chinese cuisine that maybe more flavour driven on each dish. Japanese Kaiseki is a whole dinning experience they want customer to experience, and Kashiwaya executed perfectly.  No wonder this is a 2 stars restaurant already just the first year opened in HK.  It is definitely 3 stars waiting now.Again, head chef Atsushi Takahashi came out to say goodbye to us when we left the restaurant, and we took a photo with him together.Highly recommended (if you have the budget)!000Sakizuke0SakizukeNimonowan0NimonowanTsukuri0TsukuriHassun (Sushi roll)0Hassun (Sushi roll)Hassun (Plum Jello)0Hassun (Plum Jello)Shokuji0ShokujiMizumono0Mizumono",Kashiwaya,4.6,750,0,www.openrice.com/en/hongkong/restaurant/central-kashiwaya/475194?tc=rvw2&con=rvw
Central,Japanese,"It's a sunny Saturday afternoon and very pleased to have chosen Ueda for the late lunch.  Picked the 5-type sashimi lunch set and the fish is so fresh and tasty. The selection on Chutoro and Maguro is as good as a sushi restaurant. I have taken out one star because of the rice. Maybe it is good rice for shushi after cooling off. Yet it is too moist for you to consume when hot. The desert is good, but not exceptional.  Love the coffee after the meal too.  Will definitely come back for the Omakase menu!Sashimi 5 kinds0Sashimi 5 kinds00Cappuccino 0Cappuccino Dessert0Dessert",UEDA Washoku Lounge & Dining,3.8,400,0,www.openrice.com/en/hongkong/restaurant/central-ueda-washoku-lounge-dining/472739?tc=rvw2&con=recRvw
Central,Japanese,", , , , ,, 3/10I've always been fairly curious about Armani/Aqua, primarily due to it's mysterious and cool looking front entrance. Unfortunately, having had lunch there, the front entrance remains to be the only impressive item.1The interior was fairly classy, as you would expect from a collaboration between Armani and Aqua. Much to my pleasant surprise, there was even a children playroom at one end of the restaurant. 0There was this new free flow brunch set with unlimited starters on offer at about $600. ($400 odd without alcohol). We chose the non-alcohoic version - big mistake as our tastes buds were able to fully engage in the taste of the food.The ""unlimited starters"" would end at 3:00 pm. It consisted of, amongst others, some not very fresh looking sushi and sashimi, similarly unfresh oysters and assorted seafood (shellfish and crabs), smoked salmon and salad. There were also parma ham, salami, and a pasta corner where you could order angel-hair or a mickey pizza. The food did not look appetizing to me at all. It was rather a rather depressing sight and I did not take anything from the starters. Those who had the sushi thought that the taste of the sauce was rather odd. The neta was not fresh. 1The hot starters from the Japanese corner were slightly better than the cold ones, even though I did not enjoy the onsen tamago with truffle. I had to ask for extra soy sauce before I could wash it down. The tempura prawns were not bad but nothing exceptional. Those were on the oily side. I did not try the piece of wagyu on offer as I do not eat beef. The others did not enjoy it.The stuffed chicken wings with mentaigo was really average stuff. Not what I would expect from an allegedly top notch Japanese/Italian restaurant. The polenta balls with cream cheese (?) were interesting but not particularly tasty.1The hot mains from the Japanese kitchen were also rather disappointing. The texture of the salmon, half cooked and half raw, was rather weird. The oily batter and what seemed to be tar tar sauce did not help. The foie gras were cold and bland. The wagyu patties (or hamburgers) were again very average stuff. Those who had the beef did not enjoy it.0At this stage, most of us were already completely demoralized and did not have the interest to carry on. The hot mains from the Italian kitchen fared a bit better. Most of the lamp racks were fine other than 1 or 2 pieces which did not taste well. The few pieces of paprika were probably the freshest item in the whole meal.At least the little one enjoyed the mickey pizza and the play room.1To be perfectly fair, the desserts were very good.1The cup of green tea, despite being contained in a stylish but highly user-unfriendly cup, was also not bad.0Service was very good.All in all, unless your primary purpose is to enjoy free-flowing drinks/desserts, I would steer clear away from this place.0",Armani / Aqua,nan,520,0,www.openrice.com/en/hongkong/restaurant/central-armani-aqua/61124?tc=rvw2&con=rvw
Central,Japanese,"It is a usual working day. A bit cold and windy. We decided to eat something hot. Watami suddenly came to my mind. They have selected hotpot lunch set in rather reasonable prices.I have ordered Kimchi Sliced Pork Udon Hotpot with Assorted Sushi. The portion is good enough for a lunch. The sliced pork texture is good also. However, the kimchi are too less thus the taste is not strong enough.Nevertheless, I still feel satisfy to have a hotpot lunch in a cold day.0",Watami Japanese Casual Restaurant,3.3,100,0,www.openrice.com/en/hongkong/restaurant/central-watami-japanese-casual-restaurant/51045?tc=rvw2&con=rvw
Central,Japanese,0000lunchtime Three-color-don - $ 1300Three-color-don - $ 130Three-color-don - $ 1300Three-color-don - $ 130Grilled Angus Steak in Japanese Style$ 1460Grilled Angus Steak in Japanese Style$ 146Grilled Angus Steak in Japanese Style$ 1460Grilled Angus Steak in Japanese Style$ 146fusion,OZU Bar,3.3,150,0,www.openrice.com/en/hongkong/restaurant/central-ozu-bar/169923?tc=rvw2&con=rvw
Central,Japanese,"If you are looking for a modern but yet a refined Japanese restaurant, Momotaro is a place for you.From a handcrafted chair, the intricate wall to the "" Noh"" masks above the bar area, all are made and come from Japan.Most particularly, the chef who knows how to turn out the classic dishes as well as a few oustanding ones including my favourite: sea urchin unifoie gras, egg onsen on rice. Stunning combination!Moreover, Momotaro gives you the best bang for your buck!",Momotaro,3.8,160,nan,www.openrice.com/en/hongkong/restaurant/central-momotaro/468456?tc=rvw2&con=recRvw
Central,Japanese,"We accidentally pump into this Japanese restaurant locates in Central after not able to get a seat for several restaurants earlier during the lunch time.  After a quick check on the openrice, we decided to give it a try as we are a bit tired already.  By the way, Xuan Sushi is a recommended restuarant by Michelin guide for several years.Locates on the third floor and with moden but yet contemporary setting.  With a bar table and around 10 plus tables, it is quite comfortable indeed.  Weekend lunch has 10 choices includes omaisaki sushi, sashimi, seafood rice , sukiyaki beef set, etc.  Me and honey after debate for a bit and we both decided to go for the deluxe seafood rice  (#3 on the menu) per their recommendation as waitress explains there are around 10 plus seafood assorted all together included ""Uni"".  Just too good to be true right?Boy, this seafood rice  is amazing!  Presentation is wonderfull and you can instantly sense the seafood is extremely fresh.  The orange colors uni, the salmon roe, toro, scallop, etc.  It just look amazing.  After mixing the soy with wasabi, I immediately tried out the horse mackerel, and it is so good and fresh.  With the perfect vinegar blend rice and body temperature serving, it has instantly become my flavor  ever!  Also, the rice includes a mixed of seaweed and pickel ginger that simulate our taste bud and texture.  The toro is also amazing, and it is almost the best toro I have ever had ... of course it is a bit exaggerated by me.  Haha.  The next up is the Amaebi (sweet shrimp), and it is flat out amazing.  Normally, Amaebi from any ordinary sushi restaurant will be a bit too soft but this one is really fresh!  Almost you can sense a bit of chewy texture, and it is absolutely delicious.  Uni is sweet and matches very well along with the salmon roe.  OMG.... We are pleasantly impressed!Lunch set of course comes with typical meso soup and steam egg.  Both the soup and steam egg is loaded with ingredients and flavour.  Very vood, but they are simply overshadowed by the amazing rice.You can have the choice of coffee/tea or ice cream.  HKD 330 plus service charge for ""seafood rice lunch set"" is a bit on the high side pricewise.  However, the quality is absolutely worth it.  We will definitely come back in the furture to try out their other offering.  Highly recommended!Seafood Don1Seafood Don0Steam Egg0Steam EggMiso Soup0Miso SoupGreen Tea Ice-ream1Green Tea Ice-ream0000",Xuan Sushi,4.3,350,0,www.openrice.com/en/hongkong/restaurant/central-xuan-sushi/48805?tc=rvw2&con=rvw
Central,Japanese,UEDA3liftpro3serverlunch menupro+$38 - $38...$ 2980 - $38...$ 298$38  - >.<$ 1680  - >.<$ 168>.<,UEDA Washoku Lounge & Dining,4.7,160,0,www.openrice.com/en/hongkong/restaurant/central-ueda-washoku-lounge-dining/472739?tc=rvw2&con=rvw
Central,Japanese,dbar 32menu oh........ok$880,Menya Kuroko,nan,90,0,www.openrice.com/en/hongkong/restaurant/central-menya-kuroko/436936?tc=rvw2&con=rvw
Central,Japanese,"I came in for a late take-away lunch... it is rare to find take-away at a ramen restaurant. I ordered the mazesoba, which was very expensive for what it is (noodles and oil essentially).  By the time I made it to the office to eat, the noodles were already fused together and needed quite a bit of work to separate. The oil base is essentially soy sauce, with no life or kick, or anything to justify it's existence (or $105 price tag). The roast pork loin was good, but it takes a really poor chef to make bad pork loin... so that is no measure of a place's quality.Overall, this was a mediocre mazesoba and definitely not worth the amount of money they are charging. If I am not paying for any artistry or craft in the preparation of the food, then what is all that money for?",Menya Kuroko,2.1,105,5,www.openrice.com/en/hongkong/restaurant/central-menya-kuroko/436936?tc=rvw2&con=rvw
Central,Japanese,"I am a repeated customer to this restaurant. Food was good and service has been ok and hence we decided to go back again today. Today is my 5th visit within the last 3 months.Reservation was made and so no waiting time at all. But restaurant was busy which is understandable since it's near Xmas.However, service was terrible. We sat down and ordered at 12:30. 4 set lunches with 2 additional orders of snacks. Snacks arrived fairly quickly. However, by 1:00 our set lunches were still missing. What upsetted us most was that a table behind us, who sat down almost 15mins after us, have their exact same set lunches arrived before ours. We asked the waitors if those were meant to be our order. The waitress came back first with an embarrassing look on her face and asked if she can offer us some other food first while our set lunches were being cooked. Then we asked again if they have sent the wrong order to the wrong table. A waitor then came to us and said the order was arranged by the cook and he didn't look at all sorry when he said that. We were like ""eh ? isn't your cook following orders took by you guys ? if he arranged the orders in such a way, does it mean you have missed our orders ?"" Then we hurried them to get our orders done without arguing more. But it would have made us feel better if they would at least apologise for missing our order. Anyway...Meals came in another 10mins. Food quality was like before but must say the ox-tongue was half the size in thickness as before (and I do have the same meal every time I go !!!)After our meals, we asked for the bill and asked for our ice-cream mochi. Guess what... they said they have run out of stock ! It really did make us wonder if a well established restaurant would not have ordered extra for busy period like Xmas (and mind you, we left at 1:30 with the restaurant still packed. So they must havecome short of 30-40 mochitoday)or if the waitors were upset with our complains and hence....All in all, not a very pleasant experienceespecially whenit meant to be celebrating Xmas.",Nan Tei,nan,150,nan,www.openrice.com/en/hongkong/restaurant/central-nan-tei/12439?tc=rvw2&con=rvw
Central,Japanese,"If you are a meat lover, this would be a place for you. But if you don't like meat that much, the food here may be a bit heavy for you. May be you can share 1 set with a friend as you have to order 200g of meat each time. A small bowl of salad, rice and daily soup would be provided for adding $30. But as you can order the exact amount of meat that you want, you know how much you are eating.Another tip would be do grab a high chair if you are wearing high heels. You will feel tired soon as part of the restaurants are walled with high tables only, you have to stand for the whole meal. And, here, we are talking about finished a more-than-200g of meat instead of fast food. Hence, if you really want to enjoy the meal served comfortably, go to the high chair area.Australian Lamb Sticks$ 3601Australian Lamb Sticks$ 360Rib Eye Steak$ 4000Rib Eye Steak$ 400As I am not a meat lover, I don't have too many sophisticated comments about the meat offered. But a tip for the food is that do order 1 level lower than the level of how well you want the meat to be cooked. For example, if I like the steak which is med-ium-well, just order a steak in med-ium because the metal plates are extremely hot that will keep heating the meat while you are eating. Therefore, if you order a med-ium well steak, the second half of it would be ""well-done"" by the time you eat it. As said, not being a meat-love, I like the onions and corn on the side. They are rich in the meat juice. Do finish them and the salad as they help washing away the oil from the meat.0",Metal Steak Plus,3.5,400,0,www.openrice.com/en/hongkong/restaurant/central-metal-steak-plus/514313?tc=rvw2&con=rvw
